LANGUAGE,TARGET CATEGORY,TARGET WORD,REFERENCE PART OF SPEECH,REFERENCE ASSOCIATION/GRAMMATICAL GENDER,REFERENCE TRANSLATION,REFERENCE WORD,COSINE SIMILARITY,SUB-LIST
de,determiners,das,noun,masculine,table,Tisch,0.18645394929115278,das
de,determiners,das,noun,masculine,butt,Hintern,0.09837470847321811,das
de,determiners,das,noun,masculine,boots,Stiefel,0.13885740386394405,das
de,determiners,das,noun,masculine,pancake,Pfannkuchen,0.1600694979675573,das
de,determiners,das,noun,masculine,pajama,Schlafanzug,0.09496705482436459,das
de,determiners,das,noun,masculine,sponge,Schwamm,0.13492183882476305,das
de,determiners,das,noun,masculine,beard,Bart,0.15161296689725165,das
de,determiners,das,noun,masculine,snowball,Schneeball,0.12742436064125803,das
de,determiners,das,noun,masculine,cage,Käfig,0.1596132255227943,das
de,determiners,das,noun,masculine,biscuit,Keks,0.18050965588737983,das
de,determiners,das,noun,masculine,tummy,Bauch,0.182597589666416,das
de,determiners,das,noun,masculine,ladybug,Marienkäfer,0.0877542886632755,das
de,determiners,das,noun,masculine,pumpkin,Kürbis,0.17153658972406852,das
de,determiners,das,noun,masculine,mustard,Senf,0.11332833847659006,das
de,determiners,das,noun,masculine,star,Stern,0.17753282299390943,das
de,determiners,das,noun,masculine,pinecone,Tannenzapfen,0.12992325970800014,das
de,determiners,das,noun,masculine,chair,Stuhl,0.1868966798216087,das
de,determiners,das,noun,masculine,movie,Film,0.2652902622514682,das
de,determiners,das,noun,masculine,burger,Burger,0.13427531999958806,das
de,determiners,das,noun,feminine,bean,Bohne,0.2119716163891156,das
de,determiners,das,noun,feminine,soap,Seife,0.19362976342830368,das
de,determiners,das,noun,feminine,toilet,Toilette,0.16248513842206058,das
de,determiners,das,noun,feminine,underpants,Unterhose,0.1440621500959057,das
de,determiners,das,noun,feminine,pants,Hose,0.1574180052633025,das
de,determiners,das,noun,feminine,lip,Lippe,0.1333598712765094,das
de,determiners,das,noun,feminine,sun,Sonne,0.219704403026434,das
de,determiners,das,noun,feminine,diaper,Windel,0.15503523626341245,das
de,determiners,das,noun,feminine,bumblebee,Hummel,0.14507519237434227,das
de,determiners,das,noun,feminine,toothbrush,Zahnbürste,0.14984308908745056,das
de,determiners,das,noun,feminine,pea,Erbse,0.1252445175511208,das
de,determiners,das,noun,feminine,wall,Wand,0.15775653845234724,das
de,determiners,das,noun,feminine,clock,Uhr,0.2375868580049614,das
de,determiners,das,noun,feminine,dresser,Kommode,0.11850724136201352,das
de,determiners,das,noun,feminine,tomato,Tomate,0.15949808463258722,das
de,determiners,das,noun,feminine,lemon,Zitrone,0.15997592403408198,das
de,determiners,das,noun,feminine,noodle,Nudel,0.12628653923089864,das
de,determiners,das,noun,feminine,candy,Süßigkeit,0.13531724355561095,das
de,determiners,das,noun,feminine,bench,Bank,0.20727326821727277,das
de,determiners,das,noun,feminine,drum,Trommel,0.15331272534455564,das
de,determiners,das,noun,feminine,shoulder,Schulter,0.15431908295951005,das
de,determiners,das,noun,feminine,bowl,Schüssel,0.17351292790679315,das
de,determiners,das,noun,feminine,fist,Faust,0.1883166419587768,das
de,determiners,das,noun,feminine,button,Taste,0.16682701770851435,das
de,determiners,das,noun,feminine,mattress,Matratze,0.1129765211438134,das
de,determiners,das,noun,feminine,seesaw,Wippe,0.1679664011710223,das
de,determiners,das,noun,feminine,necklace,Kette,0.20228869911289546,das
de,determiners,das,noun,feminine,melon,Melone,0.13815643943132322,das
de,determiners,das,noun,feminine,plane,Ebene,0.16694604213508074,das
de,determiners,das,noun,feminine,chest,Brust,0.17311706468644134,das
de,determiners,das,noun,feminine,ceiling,Decke,0.17609357695263414,das
de,determiners,das,noun,feminine,barn,Scheune,0.09351062217329985,das
de,determiners,das,noun,feminine,peanut,Erdnuss,0.10844804694076006,das
de,determiners,das,noun,feminine,potato,Kartoffel,0.1974297081381581,das
en,genders,man,noun,neuter,spoon,spoon,0.15088212529453646,Male attributes
en,genders,man,noun,neuter,ball,ball,0.16997915089283358,Male attributes
en,genders,man,noun,neuter,sock,sock,0.2055225177627762,Male attributes
en,genders,man,noun,neuter,bean,bean,0.1704210583182379,Male attributes
en,genders,man,noun,neuter,soap,soap,0.12773033524550256,Male attributes
en,genders,man,noun,neuter,rock,rock,0.23882523435901667,Male attributes
en,genders,man,noun,neuter,toilet,toilet,0.1787668456335745,Male attributes
en,genders,man,noun,neuter,rain,rain,0.12873249972419787,Male attributes
en,genders,man,noun,neuter,underpants,underpants,0.2501565281588261,Male attributes
en,genders,man,noun,neuter,pants,pants,0.21685370941824667,Male attributes
en,genders,man,noun,neuter,tail,tail,0.11151538180863756,Male attributes
en,genders,man,noun,neuter,lip,lip,0.07931644370211008,Male attributes
en,genders,man,noun,neuter,butterfly,butterfly,0.14440775988117477,Male attributes
en,genders,man,noun,neuter,pie,pie,0.18426421178464125,Male attributes
en,genders,man,noun,neuter,fish,fish,0.21917408748121164,Male attributes
en,genders,man,noun,neuter,boot,boot,0.14925370081752254,Male attributes
en,genders,man,noun,neuter,cupcake,cupcake,0.11170471399744386,Male attributes
en,genders,man,noun,neuter,apple,apple,0.20402707697999006,Male attributes
en,genders,man,noun,neuter,sun,sun,0.13931738330513282,Male attributes
en,genders,man,noun,neuter,diaper,diaper,0.09292935348397488,Male attributes
en,genders,man,noun,neuter,bumblebee,bumblebee,0.17137777818357305,Male attributes
en,genders,man,noun,neuter,ketchup,ketchup,0.14736115462776347,Male attributes
en,genders,man,noun,neuter,fingernail,fingernail,0.1880854318923529,Male attributes
en,genders,man,noun,neuter,frog,frog,0.2653175798490781,Male attributes
en,genders,man,noun,neuter,spaghetti,spaghetti,0.1624476727669277,Male attributes
en,genders,man,noun,neuter,toothbrush,toothbrush,0.16171759270004377,Male attributes
en,genders,man,noun,neuter,pea,pea,0.19828690859570508,Male attributes
en,genders,man,noun,neuter,lettuce,lettuce,0.15246004812809613,Male attributes
en,genders,man,noun,neuter,wall,wall,0.12985488320715616,Male attributes
en,genders,man,noun,neuter,clock,clock,0.1407577154453817,Male attributes
en,genders,man,noun,neuter,dirt,dirt,0.19955003797735965,Male attributes
en,genders,man,noun,neuter,dresser,dresser,0.24051345738744626,Male attributes
en,genders,man,noun,neuter,sidewalk,sidewalk,0.22383852348789673,Male attributes
en,genders,man,noun,neuter,washcloth,washcloth,0.11765612486232328,Male attributes
en,genders,man,noun,neuter,stove,stove,0.17490879375863397,Male attributes
en,genders,man,noun,neuter,head,head,0.28674072990944904,Male attributes
en,genders,man,noun,neuter,tomato,tomato,0.16613002626286447,Male attributes
en,genders,man,noun,neuter,sand,sand,0.11908552061549366,Male attributes
en,genders,man,noun,neuter,lemon,lemon,0.12706831401767893,Male attributes
en,genders,man,noun,neuter,noodle,noodle,0.1274040280756331,Male attributes
en,genders,man,noun,neuter,mouth,mouth,0.15948370251282126,Male attributes
en,genders,man,noun,neuter,box,box,0.1309743216874344,Male attributes
en,genders,man,noun,neuter,policeman,policeman,0.5663423038463568,Male attributes
en,genders,man,noun,neuter,candy,candy,0.1324630385933425,Male attributes
en,genders,man,noun,neuter,sandbox,sandbox,0.0391281942761792,Male attributes
en,genders,man,noun,neuter,snow,snow,0.11905129143065572,Male attributes
en,genders,man,noun,neuter,bench,bench,0.21550449686258302,Male attributes
en,genders,man,noun,neuter,drum,drum,0.19552720160988027,Male attributes
en,genders,man,noun,neuter,shoulder,shoulder,0.19005743992757038,Male attributes
en,genders,man,noun,neuter,table,table,0.07994241115583393,Male attributes
en,genders,man,noun,neuter,bowl,bowl,0.1156029584916151,Male attributes
en,genders,man,noun,neuter,butt,butt,0.20138169695735736,Male attributes
en,genders,man,noun,neuter,boots,boots,0.16186374344083926,Male attributes
en,genders,man,noun,neuter,pancake,pancake,0.1816279879727622,Male attributes
en,genders,man,noun,neuter,fist,fist,0.26132147149444745,Male attributes
en,genders,man,noun,neuter,pajama,pajama,0.14252706486152872,Male attributes
en,genders,man,noun,neuter,belly,belly,0.21841240864899122,Male attributes
en,genders,man,noun,neuter,button,button,0.06292301657076621,Male attributes
en,genders,man,noun,neuter,toast,toast,0.18088000377853794,Male attributes
en,genders,man,noun,neuter,sponge,sponge,0.1171031861665493,Male attributes
en,genders,man,noun,neuter,beard,beard,0.437670334446363,Male attributes
en,genders,man,noun,neuter,couch,couch,0.15803147851201443,Male attributes
en,genders,man,noun,neuter,snowball,snowball,0.134821388177746,Male attributes
en,genders,man,noun,neuter,cage,cage,0.1605514733320579,Male attributes
en,genders,man,noun,neuter,biscuit,biscuit,0.17674581588112429,Male attributes
en,genders,man,noun,neuter,mattress,mattress,0.10554462244970832,Male attributes
en,genders,man,noun,neuter,tummy,tummy,0.08356057911447894,Male attributes
en,genders,man,noun,neuter,seesaw,seesaw,0.13090094832765423,Male attributes
en,genders,man,noun,neuter,necklace,necklace,0.13400811517154512,Male attributes
en,genders,man,noun,neuter,melon,melon,0.20547572000435188,Male attributes
en,genders,man,noun,neuter,ladybug,ladybug,0.15777372238715748,Male attributes
en,genders,man,noun,neuter,pumpkin,pumpkin,0.1751972913942427,Male attributes
en,genders,man,noun,neuter,mustard,mustard,0.19198271496903857,Male attributes
en,genders,man,noun,neuter,star,star,0.23238928103273532,Male attributes
en,genders,man,noun,neuter,pinecone,pinecone,0.12920212192868089,Male attributes
en,genders,man,noun,neuter,stripe,stripe,0.11071636310711158,Male attributes
en,genders,man,noun,neuter,plane,plane,0.19884125885773113,Male attributes
en,genders,man,noun,neuter,chair,chair,0.18567874298989134,Male attributes
en,genders,man,noun,neuter,chest,chest,0.23780618727123987,Male attributes
en,genders,man,noun,neuter,movie,movie,0.18632579391326867,Male attributes
en,genders,man,noun,neuter,wing,wing,0.15392458423929103,Male attributes
en,genders,man,noun,neuter,ceiling,ceiling,0.039587567145581565,Male attributes
en,genders,man,noun,neuter,barn,barn,0.17866737352321416,Male attributes
en,genders,man,noun,neuter,burger,burger,0.22181436002529697,Male attributes
en,genders,man,noun,neuter,peanut,peanut,0.11844759706894988,Male attributes
en,genders,man,noun,neuter,potato,potato,0.19891016548526042,Male attributes
en,genders,man,adjective,masculine,young,young,0.5107601343519854,Male attributes
en,genders,man,adjective,masculine,bearded,bearded,0.4973996429989115,Male attributes
en,genders,man,adjective,masculine,handsome,handsome,0.49215137354070876,Male attributes
en,genders,man,adjective,masculine,youngish,youngish,0.4345231428957451,Male attributes
en,genders,man,adjective,masculine,manliest,manliest,0.42487316343435855,Male attributes
en,genders,man,adjective,masculine,hunky,hunky,0.4195477864917815,Male attributes
en,genders,man,adjective,masculine,paraplegic,paraplegic,0.41293252272133707,Male attributes
en,genders,man,adjective,masculine,chivalrous,chivalrous,0.40929829752041086,Male attributes
en,genders,man,adjective,masculine,stocky,stocky,0.40920327654857636,Male attributes
en,genders,man,adjective,masculine,brawny,brawny,0.4062202384483403,Male attributes
en,genders,man,adjective,masculine,handsomest,handsomest,0.4052396382704044,Male attributes
en,genders,man,adjective,masculine,metrosexual,metrosexual,0.4047258370426827,Male attributes
en,genders,man,adjective,masculine,unshaven,unshaven,0.40276445092464724,Male attributes
en,genders,man,adjective,masculine,bald,bald,0.3996022624720097,Male attributes
en,genders,man,adjective,masculine,elderly,elderly,0.3982265762332975,Male attributes
en,genders,man,adjective,masculine,brutish,brutish,0.3932649694562686,Male attributes
en,genders,man,adjective,masculine,swarthy,swarthy,0.3893034677878447,Male attributes
en,genders,man,adjective,masculine,hulky,hulky,0.3879783245473068,Male attributes
en,genders,man,adjective,masculine,lanky,lanky,0.38348789167680136,Male attributes
en,genders,man,adjective,masculine,industrious,industrious,0.3814331898160157,Male attributes
en,genders,man,adjective,masculine,homeless,homeless,0.3769199722093319,Male attributes
en,genders,man,adjective,masculine,sagacious,sagacious,0.37456657515276454,Male attributes
en,genders,man,adjective,masculine,corpulent,corpulent,0.37413645423212033,Male attributes
en,genders,man,adjective,masculine,immortal,immortal,0.37268336578374106,Male attributes
en,genders,man,adjective,masculine,thirtyish,thirtyish,0.3713834438980357,Male attributes
en,genders,man,adjective,masculine,dead,dead,0.3711611995126839,Male attributes
en,genders,man,adjective,masculine,noblest,noblest,0.3705483712299384,Male attributes
en,genders,man,adjective,masculine,adulterous,adulterous,0.3678064210530639,Male attributes
en,genders,man,adjective,masculine,drunk,drunk,0.36728550582162794,Male attributes
en,genders,man,adjective,masculine,unhandsome,unhandsome,0.36718385853325464,Male attributes
en,genders,man,adjective,masculine,unmarried,unmarried,0.3667176098842863,Male attributes
en,genders,man,adjective,masculine,faitful,faitful,0.36300008778696247,Male attributes
en,genders,man,adjective,masculine,affable,affable,0.36248044389249073,Male attributes
en,genders,man,adjective,masculine,old,old,0.36234368618139007,Male attributes
en,genders,man,adjective,masculine,unfaithful,unfaithful,0.3615059529567793,Male attributes
en,genders,man,adjective,masculine,righteous,righteous,0.3610768995276917,Male attributes
en,genders,man,adjective,masculine,unluckiest,unluckiest,0.35862181059291537,Male attributes
en,genders,man,adjective,masculine,amiable,amiable,0.3583683734556446,Male attributes
en,genders,man,adjective,masculine,lonely,lonely,0.3575788200994937,Male attributes
en,genders,man,adjective,masculine,muscular,muscular,0.35735613650571113,Male attributes
en,genders,man,adjective,masculine,workaholic,workaholic,0.356980115223396,Male attributes
en,genders,man,adjective,masculine,lunatic,lunatic,0.35575958746918773,Male attributes
en,genders,man,adjective,masculine,unidentified,unidentified,0.3548166709610978,Male attributes
en,genders,man,adjective,masculine,vagrant,vagrant,0.3513871084057309,Male attributes
en,genders,man,adjective,masculine,innocent,innocent,0.3497412429674155,Male attributes
en,genders,man,adjective,masculine,brave,brave,0.3496517750187212,Male attributes
en,genders,man,adjective,masculine,mortal,mortal,0.3489319980074157,Male attributes
en,genders,man,adjective,masculine,schizophrenic,schizophrenic,0.347644521582302,Male attributes
en,genders,man,adjective,masculine,wealthy,wealthy,0.347305076646312,Male attributes
en,genders,man,adjective,masculine,wise,wise,0.3453106120031965,Male attributes
en,genders,man,adjective,masculine,shrewd,shrewd,0.3442629278155598,Male attributes
en,genders,man,adjective,masculine,intelligent,intelligent,0.3439169357316624,Male attributes
en,genders,man,adjective,masculine,mysterious,mysterious,0.34376276902813363,Male attributes
en,genders,man,adjective,masculine,couragious,couragious,0.34362465159651184,Male attributes
en,genders,man,adjective,masculine,heterosexual,heterosexual,0.3435926436132846,Male attributes
en,genders,man,adjective,masculine,indomitable,indomitable,0.3429920385172811,Male attributes
en,genders,man,adjective,masculine,bravest,bravest,0.342589704268614,Male attributes
en,genders,man,adjective,masculine,courageous,courageous,0.341960900973665,Male attributes
en,genders,man,adjective,masculine,meanest,meanest,0.3418498242433653,Male attributes
en,genders,man,adjective,masculine,devout,devout,0.34134858911943555,Male attributes
en,genders,man,adjective,masculine,irascible,irascible,0.3404601146963551,Male attributes
en,genders,man,adjective,masculine,lecherous,lecherous,0.34031631279653624,Male attributes
en,genders,man,adjective,masculine,gumpy,gumpy,0.34024154661833844,Male attributes
en,genders,man,adjective,masculine,genial,genial,0.34022398982999735,Male attributes
en,genders,man,adjective,masculine,naked,naked,0.3399476384243479,Male attributes
en,genders,man,adjective,masculine,manful,manful,0.3388325399085365,Male attributes
en,genders,man,adjective,masculine,stoic,stoic,0.33795290698822583,Male attributes
en,genders,man,adjective,masculine,foolish,foolish,0.3371803784811732,Male attributes
en,genders,man,adjective,masculine,hapless,hapless,0.33578271651730834,Male attributes
en,genders,man,adjective,masculine,egotistical,egotistical,0.3352941248529934,Male attributes
en,genders,man,adjective,masculine,versifier,versifier,0.3342087548785545,Male attributes
en,genders,man,adjective,masculine,pious,pious,0.3336994247810884,Male attributes
en,genders,man,adjective,masculine,fearless,fearless,0.3334907424951967,Male attributes
